V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Actual,Predicted
0.047419151489545,-0.1511456676784335,0.840245190269319,-0.4899275755393255,0.4979023234416869,-0.2983207178662037,0.8384325310920248,-0.1848779477150208,0.2540007161026331,0.2362838849218426,-0.8667971167066774,0.3078146180247861,-0.8608035070239408,0.4014757824438631,0.2633765027993341,0.8297384468936623,0.5281834373154944,0.5692436229706265,-1.1142449963218632,-0.274530550532694,-0.1102957690706592,-0.2165123109502513,-0.1920364696489248,0.4690619920907227,0.6770813740044955,-1.0680960436278422,-0.2819994816702397,-0.1154707551372527,702.0,1,0
-0.417733024216279,-0.8142719870943685,0.7313865272780277,-0.1329238681956803,0.3217383490626456,0.1866252657329006,0.8147534829310638,-0.2209861202842248,0.8160415934253297,0.4767563777825938,-1.3435510598820242,0.3861144795190381,-0.7437733673063963,0.4221573327695052,0.0277130938861246,0.2387587528277771,0.5989986901155997,0.3773674430858487,0.5870705842805296,-1.081636465338955,-0.220956916193478,0.18353388439575,0.7069971736699752,0.8514298531922412,-0.0052016458333247,-0.4248379736813886,-0.1809966630536294,0.5885302672783499,10668.93,1,0
0.9871956480549642,-0.6491141907883737,0.9010834064366556,-0.6314230384275956,0.0352302213382991,0.9305343635063436,0.1840500912851149,-0.0895972636457954,1.3211910166890048,0.4521325068758859,-0.7649790224886748,1.93223305217304,0.9601237439370314,0.3454962689067805,-1.545568846629879,0.545017137214064,0.3203189897712219,0.5075932450555165,0.771708312083999,-0.09922144390994,-0.1230967766902707,0.1507478422739492,-0.2874345741446574,-1.139268096415325,0.7696835877939195,2.39943234568064,-0.270301215621726,-0.1150416154893921,253.27,1,0
1.4859389662651683,-0.6882025452322085,0.3552491201045545,-0.6736685225524119,-0.0634650007705073,0.279384976032726,0.1567217176698216,-0.1361562882781034,0.4213096688198566,0.7664582167159671,-0.3880061600972408,0.5635880038865365,-0.2310485659673283,0.1849807098910397,-0.6292787673748009,0.6303431394030978,0.8105896595337864,0.5721815290205967,-0.2447443383890886,-0.3769912807086316,-0.1052403375059449,0.2337905421152062,0.0684948211340515,1.36552029248525,0.0658820855708746,-0.4880598764535104,-0.1867892960635737,-0.0885317572247193,5532.78,1,0
0.0869142622033718,-0.1670044927171207,0.7618848618432278,-0.5144646608590159,0.482896584952688,-0.3100810835777998,0.808310166037895,-0.1846067823413792,0.2319323150819499,0.2542945180818465,-0.7909889528243774,0.2825911529891313,-0.8936704182519392,0.3750982875617866,0.3063549503601575,0.912790609551992,0.5601190463045606,0.5557326834306132,-1.1066165398383507,-0.2714219783579704,-0.1018009245749835,-0.1702431046838294,-0.1683282583773186,0.5893417136614372,0.6011604866669575,-1.186444466217057,-0.2781044261187064,-0.1169307866148222,13101.04,1,0
0.0218945269358704,-1.7184103191715758,-0.3189110634527259,-0.0207381175153578,-0.3116947236775977,0.2658814676744075,1.1191654426046789,-0.2088358574284107,0.674894361931594,0.178111570309623,-0.0884284949076635,0.6179009650040189,-1.0568177205511184,0.9053631448026486,-0.5331040958749292,-0.1543577580143343,0.1289901749737785,0.3843178442779327,0.564618001163156,1.7525006162930443,0.2162454978608031,-0.0414998597244326,-0.2138668091078752,0.1732933760279831,0.028468645615263,-1.9109209240849327,-0.4177893221212637,0.1291077871719408,7954.44,1,0
0.974696183368264,-0.6440646944516512,0.9012684280367744,-0.6316835126454436,0.0382926284020009,0.9191929434939906,0.1886358431394454,-0.0906083250724553,1.3093596774294367,0.4494695632401618,-0.7665487740852102,1.9130188074855492,0.9430382893170052,0.3452904338370828,-1.529614689595287,0.5476010111327555,0.3217406492749631,0.5088767907567648,0.7579463328350082,-0.1004516598660439,-0.1229986038156131,0.1468921212597908,-0.2868645181692536,-1.1253068496716965,0.7697502718566349,2.3748239303090903,-0.270449530805288,-0.1149052989914437,15349.36,1,0
0.7059655636920976,-0.3133749208574346,0.89516337894828,-0.5140257697311895,0.2095707234929622,0.2043089593345748,0.4780571548352744,-0.1843595204256226,0.6743959519590327,0.4124832965670165,-1.147207118700218,1.23806458360487,1.4680799483989309,0.6213874737408579,1.0998623903285187,0.523885467493891,0.2467681166286962,0.3623762490052091,-0.104270081248947,-0.1851998964067547,-0.1077405273038047,0.0709945382096195,-0.1950369209009146,-0.2787855375893314,0.7935122683822236,-1.1017721530565094,-0.1682640336928307,-0.0364084479430337,13579.83,1,0
0.3020022458132787,-0.207777588566005,0.3185824591564314,-0.4839110749799846,0.6072105682572756,0.2465517375248513,0.5772946172408843,-0.1350867805813096,0.3632413744878995,0.5599999033121124,-0.0231198601596775,0.8788600949421609,-0.4794083258613703,0.4276468041020841,-0.3053752649658834,0.5018861574629657,0.655245089853555,0.4904337189581964,0.5116549433249784,-0.1189466859024885,-0.2147774900008893,-0.6350352349856413,0.1037225311163436,1.178129525994932,-0.9071421660185848,0.5241956174771002,-0.1301371181362081,-0.0740272940921629,23676.69,1,0
-0.3092858272716266,-0.779609455621598,0.6664714127923065,-0.4067258628377095,0.0684465535264404,0.6985317256196322,0.5383238791014164,-0.402130418802714,0.2164375024327224,0.6271319776615596,-1.543446125532742,0.6016810496492939,0.1199763433883525,0.4199989573519812,-0.7018323184470632,-0.1596592479720039,0.5650870812624318,0.7316347641159342,-1.241296119480175,-1.1772982520880657,-0.5171269013397153,-0.28784836703003,-0.3085591109632143,-0.3640533958415987,0.0787453191657669,-0.9599273240232272,-0.1373082767750638,0.1509059059041721,9235.28,1,0
1.091450392671742,-0.6568449802542788,0.2691112342976447,-0.8552572821665975,0.0914065538004784,0.2430175876730114,0.3133876312251611,-0.1636553685433487,0.1816753946689338,0.6354145504344991,-0.2443139010853251,0.5259817807649214,0.0454120927643474,0.2081184921672973,-0.5593410384402694,1.591583454335232,0.7701904307214599,0.0793613572920882,0.636095537728571,0.096017634414506,-0.1239168839460385,-0.3358660344438949,-0.1677525312808164,-0.5410436605298745,0.6228982648585801,-0.6124513656586337,-0.2421107677369254,-0.0252971627558293,15983.25,1,0
0.7478221491746154,-0.2513325577432821,0.880293246783138,-0.0279129422054008,0.2076165170538756,0.5789978001943034,0.3122294628016846,-0.3215897247293318,0.2609568689197361,0.6179475043493982,-0.7691282287509097,1.2378504695018504,1.172996457779374,0.7832421998716423,0.8965721772215818,0.6552015310104439,0.2835244874075355,0.335566209958118,-0.1981648750298135,0.0300003355177238,-0.2578315584842179,0.1327237398628375,-0.1429627875113513,-0.4030798090110998,1.0583900325243265,-0.3517266298788085,-0.1675045507944743,0.0913781901413208,17157.17,1,0
-0.2782915573874777,-0.6837751469064534,1.0190155003995862,-0.4215509921818184,0.130511776175693,0.4480751670342721,0.9486446821648308,-0.1286729246900788,0.1625813196729617,0.2856889851784123,0.0090943754897076,0.5375264618141109,-1.4778339959368263,1.0244161882100622,0.1658941138573143,0.632479515325134,0.2518301515506426,0.4456307442917198,-1.1983442160339406,0.4687157119780932,0.007107168624002,-0.0125717086976485,0.8433928560304027,0.279813391659799,0.1687927176479839,-1.542932451061863,-0.3474060627042296,-0.0083226082378112,22480.94,1,0
0.4149941914946013,-0.3042318566060822,1.0138084953235782,-0.7272299084289965,0.1831527690067444,0.200859172350698,0.4520355223616881,-0.1492448816198494,0.962503029466078,0.2140739460603783,-0.9908706970073874,0.7396300813652472,0.2280676105210597,0.3851233471584625,1.409112889458976,0.4319264097986262,0.5027004002573006,0.6397953431076792,-0.1983322003781804,-0.2400910127680108,-0.0614092839364789,0.421135342873475,-0.2694034376532882,-0.2078596447537607,0.5775163595365266,-0.9403899313802188,-0.1328562305170618,-0.003859352503691,9411.3,1,0
1.0888539528685737,-0.2873964083194844,0.7754552040332956,0.3931073137073963,0.2863262432798403,0.689081034762166,0.4009585535788036,-0.1263213738512885,0.2959023246574627,0.9729277014378996,-0.2392117354122197,0.7083499549143571,0.7847865386664882,0.9838588660875148,-1.289389681562262,0.6735351140648594,0.3798563618737836,0.0077050389798388,-1.063099600049647,-0.3848215109466056,-0.1693253279827532,-0.2898104088937687,0.0773289732099735,-0.0590311863570626,0.3026153540498923,-0.2495987342601106,-0.2360750327732143,-0.1154294490514048,22707.0,1,0
0.0325588368469185,-0.4903650368734903,0.9766727478320204,-0.0989436160068684,0.1748592958644738,0.8847530405723995,0.9507876436340128,-0.1901987789002049,0.3352161129547744,0.503013621782189,-1.236065553159267,0.3332603378667113,0.2412760463126738,0.5930696454921088,2.5070473115103287,0.2128191856990489,0.4883671984246402,0.6648507388750059,0.6295507734514547,0.6354722478587486,0.0175103548049105,0.5865186364408344,0.2739846613878743,-1.211380052560895,-0.1442766069624376,-0.1822936350628737,-0.3020540883228196,-0.2245542069157495,6537.45,1,0
0.8123789938312699,-0.2707793332326609,0.6161756452854981,-0.2527390072184265,0.3577247667249989,0.2883131275630994,0.5119450720791555,-0.1831786203781151,0.3765029944444131,0.5419785528065189,-0.911268067482991,1.03494453912471,1.236619309591326,0.6224144176481344,1.0981484557160954,0.6987739346418554,0.277138963757399,0.3945578761118565,-0.2172038621545456,-0.1957174523800361,-0.1350770354969804,-0.1752840863347703,-0.1549613913819174,-0.7479817258429948,0.910758635072604,-0.9140388915977848,-0.2221057338492474,-0.0547355165867239,22425.17,1,0
-0.024348396745536,-0.479264596238468,1.1850796622479818,-0.0832156127140274,0.1625879177529491,0.9784024708277552,0.9700369114236504,-0.1851687721944117,0.2782704508835438,0.5416285469352812,-1.2698040931177763,0.3071468717033858,0.2672099301959991,0.6711217881971332,2.747841674197257,0.1967327973884254,0.4425649910378998,0.6515895368692012,0.695769427623518,0.6706840052639661,0.0266463716059885,0.6577813090538969,0.3203425160695491,-1.2689584385983494,-0.18098732103495,-0.1002782538337772,-0.3058457544281445,-0.2431257829725089,19824.58,1,0
-0.1714010044153004,-0.9378299070289068,0.8633636265129723,-0.4450426081387998,-0.1877510948553116,0.8451652114088722,1.2189928594144557,-0.1702857768699979,0.5044043590468377,0.4134342025677426,-0.1900791861625156,0.2854745963317499,-1.7881687280154666,1.0169723078694546,1.5813384315328018,0.3371152450611616,0.4256976032961779,0.7626279267753572,0.2181789208045237,0.795687562369702,0.0907894372783243,0.6782092704648897,0.9968270235876616,-0.0989391506550451,-0.2878941364956384,0.9655927036929688,-0.4967211695346776,-0.5007296295759501,22306.44,1,0
0.578226807184601,-0.4618226356650391,0.8801445019301765,-0.5815126768567492,0.1751939568853428,0.5343932152941051,0.3691716756877346,-0.1233922905550772,0.9003324682322241,0.3722733246097566,-0.8002113031979279,1.1737563888869644,0.3305831152344076,0.364149711858593,-0.970862693973464,0.6378806035162309,0.3863492711767718,0.5292992131461465,0.1650136689691861,-0.1596503269668033,-0.1186484193932102,0.0201720916077956,-0.2545473397865772,-0.6231862857442662,0.7380035870997207,1.3726144396164108,-0.2744056800168195,-0.1150987140266629,8737.92,1,0
-0.2831736834866595,-0.606728547820993,0.9704543363810332,-0.3401758166758697,0.0283888675316633,0.4593752748896306,0.8841777795990033,-0.096044944511022,0.1323027486449855,0.235626749541781,0.0473659794452665,0.438728698460092,-1.2055217955556028,0.7628300431269812,0.4164649586060648,0.4780476913740304,0.1936599292270987,0.339496936852078,-1.0873786455325969,0.3780453042638619,0.0342221657612783,0.0624452492034504,0.7756496703208671,0.3646244556300166,0.0944201626350801,-1.404287929138761,-0.2929932742865705,-0.0167126184581319,20111.12,1,0
-0.3782250160348689,-1.0252608728142116,0.7036718835219712,-0.4493286421630766,0.1256912243396433,0.4073086291277835,1.2128024172346168,-0.2159715613143058,0.6162375392898565,0.1429514564331719,-0.977209590121778,0.4745635458609012,0.1284636730450647,0.3923357206170582,1.7315951585694431,0.2999033159484856,0.5887552743739954,0.8062711071925438,0.1984143906918757,0.8035716480181285,0.0296972770930268,0.3502281973458668,0.7064695772473898,-0.4503852282192918,0.6262792691820541,-0.8479655470795171,-0.2845680665211242,-0.2075183402473508,13462.13,1,0
-0.095799480417512,-0.4969497461220676,0.4327282217793,-1.277774114455602,-0.3131640134280029,0.8778458982620725,1.8928883976685107,-0.2515443767797234,0.8681652705796885,0.0491921125242272,-0.9705430800887578,0.5797992791479647,-0.5639528324358377,0.8416822387326793,1.0670814604747705,-0.0438104344844426,0.5163500050748927,0.1541843367436253,0.3417370505983387,-0.110314231712233,-0.0710622360481745,0.36093217059303,0.1254955135822458,-0.3820472688963323,0.7564409199104614,-1.125761199695887,-0.0996654984968518,-0.3935242290625601,5256.68,1,0
-0.0782026741003682,-0.1948009555938266,0.7820242974533227,-0.6255714116597646,-0.0158530695193886,0.0389162164569186,0.5566149696408992,-0.1095337143977459,0.3068283365888484,0.1476268850192639,0.1220670802868475,0.2127291143357773,-1.393878336333254,0.1729449596502206,0.3834766270541941,1.0195484761126836,0.2910248800148398,1.0422995791491814,-0.6907766389483294,-0.3134369197866646,-0.0193148575417551,0.2247754995757859,-0.091040476269567,0.8075110669499455,-0.400775506620687,0.8169994224328019,-0.289960306998349,-0.1150352789107942,23901.25,1,0
0.1957799836441385,-0.5117388825397803,0.564380788833821,-0.4219975280106967,0.1356130488065579,0.3867419186343837,0.5056227800449307,-0.3169633963755168,0.2005514507340818,1.2136518025741667,-0.1835266063942602,0.3780600977125573,-0.1798178158176333,0.2638968548497175,0.084886428404237,1.0281666789436965,0.656542785076563,-0.0351524184214134,0.579295408836542,-0.2879603543078565,-0.0438136185482337,-0.1363953774877636,-0.0968595959199732,-0.1725764534843628,0.2144643112128278,-0.5139716657283572,-1.0147370200970915,0.1887590504522941,17563.99,1,0
0.6983041486667004,-0.5293480825087243,1.070288332581088,-0.1801899283698323,-0.1648877340889622,0.3864919261242615,0.2002821873904318,-0.1527862357223734,0.3983243755979141,0.8271336251345986,-0.9244062192999326,0.55305225115682,-0.2219225972455505,0.3034468369031967,-1.0338877924800611,-0.4317911025148295,0.4081158869996417,0.5569995116869016,-0.6589780695578045,-0.6110172632277906,-0.2389254036945903,-0.3714967210477027,-0.024838320589774,1.191093182433382,0.5419718874036126,-0.2829020512742549,-0.3201501179631663,-0.167980742836891,14894.55,1,0
0.4440593965660065,-0.2351883126322581,0.4607065323953445,-0.242027928758152,0.4999616501663799,0.4037460953439892,0.5222119189030364,-0.1257394012823891,0.294977095005072,0.6476293949044251,-0.0314353365168593,1.0910596968891813,-0.2265524784641626,0.5004184920009737,-0.5756405972430734,0.5065941736401273,0.5677093202687178,0.3074658531568512,0.1686017726055822,-0.1782330633132031,-0.2016320899714289,-0.5478742290933055,0.0833307790279193,0.8506067652428552,-0.5189419789194806,0.3225459370977525,-0.1536470844011639,-0.0741817471666223,21632.02,1,0
1.827987912710398,-0.7122858773518157,0.0610820051090172,-0.9915810773244412,0.0422428973153254,0.2972267048035272,0.1214505205789666,-0.1250802779866052,0.408081175037652,0.7111021492086705,0.0311733122039223,0.4308779490061062,-0.2844393393779682,0.0281377186365479,-0.3015300800231331,2.1919949845323394,0.9228410608374664,0.3580244362271512,0.1181002552169473,-0.1263899199386974,0.0094192620234673,0.7551647960773643,0.1204376912124512,1.2482234661746134,-0.3975225793869661,-0.3023373983484667,-0.2143851827811269,-0.1363245574710108,22898.02,1,0
1.0431518676240432,-0.2848820924651955,0.3520067229709394,-0.1786753545458845,0.4043774306843412,0.3269634781551753,0.4629087440104661,-0.1621580034606156,0.5303490839725199,0.4477298440594389,-1.1338991223250212,0.4372925993753769,0.0168220732447238,0.4029277959205233,1.6005589248739698,0.8507909352498026,0.5014174347765962,0.5487495634410292,-0.6644618701958368,-0.2906434537602557,-0.1321909847778661,-0.1611157913704968,-0.1927026269796611,-1.262020703525511,1.057817885916463,-0.6312369490133499,-0.1900263654062242,-0.0189349697488812,551.88,1,0
-0.0044739279852603,-0.446028142902311,0.6618898577070429,-0.2586613797084176,0.1754578481895606,0.4320234228719235,0.6116565612506742,-0.3785092514338283,0.2555220126937703,1.442025237447651,-0.1948078328444539,0.3577481403031916,-0.1747715295653805,0.2720186975725965,0.3889483092604694,0.7700861120327995,0.6170404440851504,-0.0635037261054974,0.5122054596401838,-0.4517803417989835,-0.0164259905673881,-0.066649253534258,-0.0537645417366169,0.0692029949290999,0.0099226582968632,-0.4524257077576218,-1.2807775747857584,0.2697291067437977,20888.9,1,0
0.9854761740475688,-0.2980467453803457,0.8822483766344592,0.3327742452798529,0.2679071219245036,0.7408532971917533,0.3961380057065788,-0.113215507124004,0.2059795610279309,0.9392046406419712,-0.1388802891632445,1.195401413551176,0.596109018507562,0.8393619250875647,-1.2568070760039982,0.5899034848765027,0.375626731553441,-0.0356924272210238,-0.9240750090446208,-0.3578983412905075,-0.1684898025779856,-0.3043254905127325,0.0528061642770216,0.0028586095065154,0.4258868700713609,-0.2414555627417423,-0.2243713441850915,-0.0939768426711614,19801.83,1,0
0.4101168406832899,-0.3622551058248336,0.2711323976821426,-0.048232753366225,0.6450949241868613,1.381682350789445,0.138159675278771,-0.3796099350806351,0.13920319174093,0.8382172973876649,-0.2569900139001243,0.0029583886521951,0.2978689121146919,0.9875343001515424,-0.8290169404273671,0.7270343830567362,0.8895637199562236,0.0572857007839552,0.1832683250204896,0.1386281001415316,-0.3254208365077893,0.806498215959367,-0.0648729146797461,-1.9473496277693365,-0.1408872707769267,0.4586473563598406,-0.2695539132414825,0.0302541611195351,22913.9,1,0
-0.3969368935343325,-0.2980942892907825,0.8232457620592888,-0.3772743660990995,0.5811632187201606,-0.1003382995319123,0.6223654006880123,-0.1675412070411075,0.5221335897944017,0.7591780699332923,-0.2715706100992688,0.6040854940985547,-0.0219287503736598,0.3214572694666326,1.2396058447680358,0.7127078165601753,0.5389863621081538,0.4785621572067717,-0.0806381094140871,-0.6437975258370646,-0.2989332047159867,-0.2361048238294491,0.6988333716187292,0.075029818479668,0.5128825994907252,0.0601189630930352,0.6254464578506306,-0.1088937695024547,10976.51,1,0
-0.1706645561457273,-0.3604994868559942,1.5521975246308142,-1.049861516851908,0.1477351705897226,-0.0863029181012871,0.4997449399168548,-0.1681659083071251,1.1746264231422394,0.3164926303112889,-0.8281367831171926,1.1502678358930964,0.8596698792525408,0.4180809313229053,1.167612413339108,0.3200922045173518,0.3800934548968323,0.4462770714146297,0.1450159271988273,-0.3941499861994442,-0.1419018252031469,0.4340595573054536,0.156497622299137,0.8983887325665049,0.3503770900833201,-0.769493566978296,0.305576764682946,-0.0417900696063613,12139.71,1,0
1.0565131918516564,-0.3074206436741205,0.603779017828807,-0.2006524458176005,0.3007392933993214,0.3073270545314554,0.4799008454223674,-0.1894197375980278,0.4171490197542117,0.6050906824817428,-1.103259929514836,1.2158136113970095,1.5599916460933307,0.699651522552983,0.8616140899132149,0.7032482663990285,0.2104024453784855,0.2387037853482875,-0.3152534306870311,-0.2056347034497102,-0.1501744087036333,-0.248707988836162,-0.1299192001998178,-0.681014536889878,1.0004507125819448,-0.9355185420902002,-0.2013039847314366,-0.0524511765175581,3406.16,1,0
0.0152338037157144,-0.0667807493948944,1.5027374446769777,-0.1647847317653362,0.3822864727692152,0.1414595780880229,0.6921531463620694,-0.1784107365337874,0.51942070789025,0.3696383275386221,-0.2982583507570923,-0.042620130534455,-0.1716000483422332,0.4871537793541531,0.7072069924748522,0.6719029311268035,0.7777345107582054,0.4672541386033106,-1.745911179848729,-0.3458838580602205,-0.0496770589026712,0.4753717651083005,-0.2086673534035436,0.8419290022714561,-0.2783334491821888,-0.6120237706517387,-0.4099835846891285,-0.2503416878620404,15270.16,1,0
0.2657961242481673,-0.2142329419095511,0.2710581324340033,-0.4873608761324757,0.6624339714941129,0.1914057612755054,0.5876631078033895,-0.1427315496086683,0.3360185854676822,0.5866831488337818,-0.0884004705250938,0.7622978679319387,-0.4978480694652578,0.4305123285984843,-0.1840707274914962,0.4775551807348637,0.6800619814461987,0.5137247275949006,0.6634577450490708,-0.086272908610533,-0.2010582634138541,-0.5604465038529381,0.1229275535446769,1.325149719638608,-1.0991938578426508,0.9441595079068544,-0.1489573818446885,-0.0471929037617887,7675.59,1,0
0.8070693054331137,-0.2337038769970106,0.6496738195378415,-0.0917253785273997,0.450777381470603,0.3984049431792936,0.581766903558469,-0.1944659025335532,0.2094038293345748,0.7363501376880837,-0.9641186588309314,1.1053853884399656,1.4096855549237777,0.6787324827508725,0.1408161337773121,0.8145942206612086,0.1700772899117708,0.3074169168845103,-0.6030420461163155,-0.2194240760356687,-0.1120115294571682,-0.006001266766337,-0.1633057122519353,-0.1911592216822998,0.6774143540121935,-0.77612370748997,-0.2990578153816075,-0.2049106720418363,17020.53,1,0
1.5434977765811124,-0.2329468335272494,-0.2428878541879249,-0.3698134096983699,0.7602467739332163,-0.3875361145651186,0.7589763577373425,-0.2394549366037691,0.4584788750212412,0.2844508686398633,-0.2627494061964767,0.6207425557334724,-0.4186693068923391,0.1858851349779066,0.3959833336493048,0.3948243271146499,1.0928740990374086,0.6796153965311715,-0.4944150452403416,-0.3432070839378184,-0.068357318468222,0.3568197799588789,-0.1996000913603379,0.7238290021289786,1.1944162078933906,-0.0275886426322979,-0.264541046288007,-0.1145880699729555,4715.99,1,0
0.5300429651419961,-0.3166658703862807,1.1051640101069211,-0.6793419045043798,0.1604925985594358,0.1746348273666524,0.4721465419520236,-0.1769746723948593,0.809612432379182,0.3305361461884327,-1.0932689386548995,1.277260312587006,1.3574236555373849,0.5823597650157877,1.0967381202450883,0.4281850115090919,0.2757429220294897,0.4140114795234503,-0.0151520103695367,-0.1807501325310636,-0.0855811429342316,0.2494956141122565,-0.222202634844002,-0.0050499166342412,0.6563320572115575,-1.1542984715436235,-0.1506439931211473,-0.0287812093929624,13920.97,1,0
0.1134236897866886,-0.4989769422802612,0.1245596252242214,-0.2824408244353007,-0.0710344271686244,0.6265527085105466,1.605414873643987,-0.2619936670236666,0.7250536152791527,0.1571167629510917,-0.7364029690756286,0.1460649740555513,0.5698931121932904,0.5795852337914661,0.0345680479459115,0.3421585290312327,0.8025493920179806,0.3536866670022267,-0.4634788160430316,0.1475017271248129,-0.1075122744858647,-0.2055103940316774,-0.0902035009355064,-0.5156831855297173,0.3933170314898264,-1.093373817943348,-0.1827244465626512,-0.1968217613211644,9866.22,1,0
